LOBOVIZ Plot Page Station(s) L01SURF.TXT; Variable(s) NITRATE;WATERDEPTH[M];SALINITY;TEMPERATURE[°C];SENSORDEPTH;OXYGEN[µM];CDOM[MG/M3];CHLOROPHYLL[µG/L];TURBIDITY[NTU];PH_TOTAL_INSITUT;PH_TOTAL_20C;ALONGCHANNELVELOCITY[M/S];ACROSSCHANNELVELOCITY[M/S]
L01SURF.TXT
Date&TimeGMT, Days since 1/1/1900 00:00Z ,NITRATE[µM] ,WATERDEPTH[M] ,SALINITY ,TEMPERATURE[°C] ,SENSORDEPTH[M] ,OXYGEN[µM] ,CHLOROPHYLL[µG/L] ,TURBIDITY[NTU] ,CDOM[MG/M3] ,ALONGCHANNELVELOCITY[M/S] ,ACROSSCHANNELVELOCITY[M/S] ,PH_TOTAL_INSITUT ,PH_TOTAL_20C
03/07/2007 02:28, 39148.10316, 34.61, 8.24, 31.0757, 15.9723, -.6, 270.1, 2.1, 9.86, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/07/2007 03:28, 39148.14483, 55.75, 8.43, 25.7962, 14.9489, -.6, 287.4, 4.05, 12.83, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/07/2007 04:28, 39148.18649, 62.58, 8.67, 30.7031, 14.2738, -.6, 230.4, 2.76, 8.74, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/07/2007 05:28, 39148.22816, 26.24, 8.93, 33.1158, 12.5113, -.6, 263.9, 3.1, 6.8, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/07/2007 06:28, 39148.26983, 21.54, 9.14, 33.2901, 12.4027, -.6, 252, 2.72, 6.9, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/07/2007 07:28, 39148.31149, 19.85, 9.28, 33.312, 12.4521, -.6, 251.5, 2.71, 6.75, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/07/2007 08:28, 39148.35316, 17.45, 9.3, 33.376, 12.3657, -.6, 238, 2.68, 6.54, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/07/2007 09:28, 39148.39483, 20.48, 9.17, 33.324, 12.4337, -.6, 247.4, 2.47, 7.03, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/07/2007 10:28, 39148.43649, 26.95, 8.95, 33.1243, 12.6566, -.6, 242.9, 2.05, 9.05, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/07/2007 11:28, 39148.47816, 38.55, 8.69, 32.5081, 13.4097, -.6, 226.6, 1.77, 9.91, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/07/2007 12:28, 39148.51983, 40.08, 8.4, 31.897, 14.2123, -.6, 219.8, 1.65, 10.05, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/07/2007 13:28, 39148.56149, 38.6, 8.19, 31.4384, 14.7837, -.6, 222.2, 1.63, 9.91, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/07/2007 14:28, 39148.60316, 34.91, 8.16, 31.3151, 14.8979, -.6, 216.1, 1.68, 9.45, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/07/2007 15:28, 39148.64483, 36.23, 8.27, 31.3459, 14.8412, -.6, 215.7, 1.79, 10.94, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/07/2007 16:28, 39148.68649, 69.15, 8.42, 30.7646, 14.1978, -.6, 210.9, 2.64, 9.41, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/07/2007 17:28, 39148.72816, 86.35, 8.6, 31.2898, 13.768, -.6, 210.2, 2.29, 9.1, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/07/2007 18:28, 39148.76983, 34.94, 8.8, 32.8836, 12.5461, -.6, 263.5, 2.15, 7.43, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/07/2007 19:28, 39148.81149, 27.49, 8.96, 33.1368, 12.3349, -.6, 254.8, 2.14, 7.13, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/07/2007 20:28, 39148.85316, 30.17, 8.99, 33.0685, 12.716, -.6, 271.6, 2.2, 7.69, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/07/2007 21:28, 39148.89483, 28.39, 8.92, 33.0526, 13.1885, -.6, 268.9, 3.29, 25.01, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/07/2007 22:28, 39148.93649, 40.9, 8.77, 32.4984, 13.7948, -.6, 256.1, 1.75, 12.12, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/07/2007 23:28, 39148.97816, 42.39, 8.61, 31.9973, 14.5711, -.6, 238.1, 1.74, 9.76, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 00:28, 39149.01983, 38.74, 8.43, 31.8085, 14.8122, -.6, 225.4, 1.75, 11, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 01:28, 39149.06149, 37.1, 8.31, 31.5523, 15.2433, -.6, 234, 1.65, 11.86, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 02:28, 39149.10316, 35.83, 8.35, 31.4162, 15.3536, -.6, 232.9, 2.73, 61.12, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 03:28, 39149.14483, 92.65, 8.48, 29.4694, 14.4401, -.6, 241.8, 2.53, 13.28, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 04:28, 39149.18649, 57.16, 8.68, 28.9733, 13.9903, -.6, 245.7, 3.1, 11.46, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 05:28, 39149.22816, 30.7, 8.92, 33.1248, 12.4097, -.6, 245.4, 2.62, 8.75, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 06:28, 39149.26983, 18.12, 9.12, 33.292, 12.4569, -.6, 272.3, 2.81, 8.39, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 07:28, 39149.31149, 15.37, 9.28, 33.3718, 12.5868, -.6, 268.5, 2.72, 8.75, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 08:28, 39149.35316, 11.62, 9.34, 33.3819, 12.6552, -.6, 265.7, 2.7, 9.66, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 09:28, 39149.39483, 13.8, 9.27, 33.3938, 12.7282, -.6, 267.7, 2.71, 8.6, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 10:28, 39149.43649, 17.82, 9.1, 33.296, 12.5508, -.6, 259.3, 2.43, 9.21, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 11:28, 39149.47816, 27.42, 8.85, 33.012, 12.7231, -.6, 236.3, 2.13, 8.7, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 12:28, 39149.51983, 36.36, 8.58, 32.4026, 13.4536, -.6, 208.5, 1.81, 10.16, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 13:28, 39149.56149, 36.29, 8.33, 31.8023, 14.2056, -.6, 204.9, 1.76, 10.24, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 14:28, 39149.60316, 33.58, 8.18, 31.5513, 14.4756, -.6, 205.5, 1.74, 9.71, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 15:28, 39149.64483, 30.66, 8.17, 31.433, 14.5679, -.6, 205.1, 1.76, 9.66, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 16:28, 39149.68649, 31.24, 8.26, 31.564, 14.4732, -.6, 201.7, 1.97, 10.39, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 17:28, 39149.72816, 34.21, 8.41, 31.6587, 14.3864, -.6, 204.1, 1.78, 9.45, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 18:28, 39149.76983, 93.52, 8.58, 28.1546, 14.4306, -.6, 225.4, 2.55, 10.34, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 19:28, 39149.81149, 68.38, 8.74, 31.7484, 13.8627, -.6, 237.7, 1.99, 11.81, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 20:28, 39149.85316, 63.25, 8.85, 32.4089, 13.0321, -.6, 259.4, 1.98, 8.6, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 21:28, 39149.89483, 54.63, 8.88, 32.5907, 13.1348, -.6, 265.8, 2.04, 10.45, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 22:28, 39149.93649, 48.93, 8.82, 32.6184, 13.6921, -.6, 265.8, 1.91, 8.75, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/08/2007 23:28, 39149.97816, 53.26, 8.69, 32.4429, 13.7998, -.6, 257.5, 10.35, 30.74, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 00:28, 39150.01983, 49.6, 8.58, 31.9411, 14.5258, -.6, 231, 2.4, 9.21, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 01:28, 39150.06149, 37.71, 8.49, 31.8052, 14.7825, -.6, 215.9, 2.01, 12.58, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 02:28, 39150.10316, 32.87, 8.47, 31.7648, 14.8624, -.6, 214.8, 2.13, 10.49, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 03:28, 39150.14483, 41.34, 8.54, 31.8776, 14.5723, -.6, 222.3, 2.29, 9.45, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 04:28, 39150.18649, 68.72, 8.69, 31.6206, 14.0679, -.6, 227.6, 2.87, 10.11, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 05:28, 39150.22816, 57.44, 8.9, 32.3655, 12.8416, -.6, 236.7, 2.85, 9.26, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 06:28, 39150.26983, 18.88, 9.09, 33.3108, 12.1197, -.6, 249.3, 2.94, 7.74, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 07:28, 39150.31149, 17.92, 9.24, 33.3452, 12.2678, -.6, 256.4, 3.19, 7.68, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 08:28, 39150.35316, 16.74, 9.33, 33.3555, 12.4518, -.6, 253.2, 2.86, 7.73, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 09:28, 39150.39483, 15.84, 9.33, 33.368, 12.2108, -.6, 241.7, 2.93, 7.39, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 10:28, 39150.43649, 15.55, 9.21, 33.3783, 12.3737, -.6, 251.9, 2.46, 8.2, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 11:28, 39150.47816, 23.9, 9.02, 33.1714, 12.2408, -.6, 236.6, 2.23, 8.8, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 12:28, 39150.51983, 32.91, 8.77, 32.7177, 12.7019, -.6, 217.3, 1.94, 10.11, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 13:28, 39150.56149, 32, 8.49, 32.2363, 13.3195, -.6, 202, 1.84, 10.06, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 14:28, 39150.60316, 30.41, 8.26, 31.9648, 13.6487, -.6, 197.6, 1.81, 10.65, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 15:28, 39150.64483, 28.65, 8.14, 31.7244, 13.8792, -.6, 195.9, 1.84, 10.55, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 16:28, 39150.68649, 28.04, 8.16, 31.6341, 14.0057, -.6, 197.5, 1.75, 10.06, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 17:28, 39150.72816, 28.35, 8.25, 31.5847, 14.1663, -.6, 197.8, 1.76, 10.59, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 18:28, 39150.76983, 83.18, 8.36, 31.0318, 13.9976, -.6, 212.3, 2.1, 11.1, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 19:28, 39150.81149, 124.54, 8.5, 30.4943, 13.9074, -.6, 214, 2.13, 10.84, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 20:28, 39150.85316, 82.6, 8.64, 29.774, 13.9087, -.6, 247.4, 2.43, 11.51, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 21:28, 39150.89483, 109.13, 8.71, 31.4203, 13.2906, -.6, 276.5, 2.39, 9.51, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 22:28, 39150.93649, 78.71, 8.76, 32.0357, 13.1557, -.6, 279.2, 2.43, 9, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/09/2007 23:28, 39150.97816, 71.24, 8.72, 32.158, 13.3104, -.6, 278.3, 2.67, 8.85, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 00:28, 39151.01983, 67.47, 8.65, 32.0219, 13.5275, -.6, 250.5, 3.16, 9.41, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 01:28, 39151.06149, 77.35, 8.59, 31.6724, 13.9389, -.6, 250.3, 3.73, 10.85, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 02:28, 39151.10316, 60.48, 8.55, 31.5497, 14.2964, -.6, 220.6, 2.57, 9.76, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 03:28, 39151.14483, 55.29, 8.59, 31.5401, 14.1714, -.6, 212.4, 2.68, 10.17, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 04:28, 39151.18649, 61.81, 8.69, 31.6832, 13.9773, -.6, 221.8, 2.96, 10.25, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 05:28, 39151.22816, 138.97, 8.84, 30.7782, 13.1897, -.6, 241.9, 4.27, 9.46, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 06:28, 39151.26983, 34.44, 9.01, 31.9824, 12.5555, -.6, 240.8, 4.24, 8.54, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 07:28, 39151.31149, 18.86, 9.16, 33.3134, 12.344, -.6, 245.2, 2.93, 8.14, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 08:28, 39151.35316, 18.97, 9.28, 33.3232, 12.3778, -.6, 254, 2.99, 7.73, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 09:28, 39151.39483, 16.7, 9.35, 33.3176, 12.3214, -.6, 252.9, 3.25, 7.73, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 10:28, 39151.43649, 16.77, 9.28, 33.377, 12.2958, -.6, 257, 3.31, 7.58, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 11:28, 39151.47816, 19.87, 9.15, 33.1966, 12.3857, -.6, 243.3, 2.57, 9.11, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 12:28, 39151.51983, 31.73, 8.93, 32.9194, 12.423, -.6, 223.7, 2.34, 9.31, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 13:28, 39151.56149, 35.99, 8.7, 32.5085, 12.795, -.6, 206.4, 2.16, 13.08, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 14:28, 39151.60316, 35.07, 8.46, 32.1611, 13.1221, -.6, 193.6, 1.94, 11.51, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 15:28, 39151.64483, 31.59, 8.25, 31.885, 13.4027, -.6, 186.4, 1.82, 10.19, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 16:28, 39151.68649, 29, 8.14, 31.7321, 13.612, -.6, 183.5, 1.79, 10.29, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 17:28, 39151.72816, 29.4, 8.13, 31.6241, 13.8777, -.6, 185.5, 1.74, 10.29, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 18:28, 39151.76983, 27.91, 8.16, 31.5697, 14.3088, -.6, 195.2, 1.88, 9.46, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 19:28, 39151.81149, 144.46, 8.28, 29.6461, 14.5854, -.6, 207.6, 2.3, 11.31, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 20:28, 39151.85316, 103.78, 8.42, 29.6295, 14.2973, -.6, 212.2, 2.17, 12.12, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 21:28, 39151.89483, 102.04, 8.53, 29.8621, 14.4131, -.6, 235.1, 2.26, 10.49, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 22:28, 39151.93649, 96.38, 8.63, 31.2074, 14.059, -.6, 244.3, 2.2, 9.66, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/10/2007 23:28, 39151.97816, 52.27, 8.68, 31.6334, 13.9291, -.6, 257.6, 2.8, 8.19, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 00:28, 39152.01983, 75.24, 8.69, 31.4866, 14.3531, -.6, 251, 2.62, 8.7, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 01:28, 39152.06149, 69.92, 8.67, 31.6197, 14.4048, -.6, 244.5, 3.22, 8.95, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 02:28, 39152.10316, 83.05, 8.67, 31.5082, 14.234, -.6, 231, 3.55, 8.65, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 03:28, 39152.14483, 60.5, 8.67, 31.4636, 14.3438, -.6, 213.6, 3.02, 8.84, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 04:28, 39152.18649, 94.87, 8.72, 30.3682, 14.1081, -.6, 231, 4.29, 8.7, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 05:28, 39152.22816, 91.89, 8.8, 30.4659, 14.365, -.6, 236.6, 3.84, 8.6, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 06:28, 39152.26983, 66.59, 8.94, 30.084, 13.7469, -.6, 227.1, 6.91, 9.51, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 07:28, 39152.31149, 63.19, 9.08, 31.2024, 12.6521, -.6, 223, 3.47, 7.33, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 08:28, 39152.35316, 35.12, 9.2, 33.0583, 12.2818, -.6, 238.4, 3.26, 6.9, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 09:28, 39152.39483, 19.78, 9.28, 33.3464, 12.3867, -.6, 241, 3.16, 6.97, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 10:28, 39152.43649, 23.2, 9.3, 33.2878, 12.2526, -.6, 233.6, 3.49, 6.49, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 11:28, 39152.47816, 76.39, 9.25, 31.9233, 12.5057, -.6, 229.2, 3.66, 7.84, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 12:28, 39152.51983, 68.08, 9.09, 31.923, 12.7795, -.6, 220.4, 3.22, 8.34, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 13:28, 39152.56149, 40.33, 8.9, 32.6916, 12.6148, -.6, 207.4, 2.22, 8.75, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 14:28, 39152.60316, 35.67, 8.67, 32.544, 12.8978, -.6, 194.4, 1.87, 9.3, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 15:28, 39152.64483, 33.38, 8.43, 32.2211, 13.1859, -.6, 179.5, 1.85, 10.85, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 16:28, 39152.68649, 30.98, 8.23, 31.9794, 13.4214, -.6, 174.6, 1.69, 10.34, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 17:28, 39152.72816, 29.11, 8.1, 31.8107, 13.7713, -.6, 169, 1.81, 12.83, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 18:28, 39152.76983, 29.45, 8.07, 31.7303, 13.9826, -.6, 171.5, 1.79, 9.76, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 19:28, 39152.81149, 27.87, 8.09, 31.6974, 14.2539, -.6, 176.5, 1.87, 9.61, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 20:28, 39152.85316, 29.29, 8.17, 31.7258, 14.5042, -.6, 179.1, 2.04, 9.92, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 21:28, 39152.89483, 34.64, 8.31, 31.8586, 15.2371, -.6, 190.6, 1.97, 10.39, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 22:28, 39152.93649, 131.03, 8.46, 30.6102, 15.6419, -.6, 220.1, 2.24, 11.61, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/11/2007 23:28, 39152.97816, 82.94, 8.57, 31.8044, 14.512, -.6, 254.5, 2.17, 9.51, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 00:28, 39153.01983, 52.41, 8.67, 31.2492, 14.7472, -.6, 269.1, 2.73, 9.36, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 01:28, 39153.06149, 47.69, 8.74, 31.5271, 14.5134, -.6, 266.9, 3.38, 7.94, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 02:28, 39153.10316, 53.89, 8.77, 31.8515, 14.7003, -.6, 242.5, 3.09, 8.64, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 03:28, 39153.14483, 55.78, 8.77, 31.9351, 14.8266, -.6, 243.4, 4.26, 8.9, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 04:28, 39153.18649, 66.4, 8.79, 31.8636, 14.6879, -.6, 241.2, 3.62, 8.44, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 05:28, 39153.22816, 60.8, 8.82, 29.9305, 14.6881, -.6, 241.3, 4.44, 9.76, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 06:28, 39153.26983, 120.03, 8.9, 31.0686, 14.5041, -.6, 236.1, 3.49, 8.6, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 07:28, 39153.31149, 85.13, 9, 31.8434, 13.8528, -.6, 222.1, 4.36, 8.29, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 08:28, 39153.35316, 71.56, 9.11, 32.3076, 13.1318, -.6, 210.7, 3.32, 7.64, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 09:28, 39153.39483, 64.46, 9.22, 32.1732, 12.7896, -.6, 235.4, 4.71, 7.99, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 10:28, 39153.43649, 21.25, 9.3, 33.3352, 12.4329, -.6, 245, 2.81, 6.8, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 11:28, 39153.47816, 26.13, 9.31, 33.1806, 12.6604, -.6, 239.8, 3.22, 6.49, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 12:28, 39153.51983, 79.41, 9.26, 32.0493, 12.7836, -.6, 231.6, 3.63, 7.88, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 13:28, 39153.56149, 61.01, 9.13, 32.3904, 12.8315, -.6, 217.4, 3.23, 8.4, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 14:28, 39153.60316, 38.71, 8.93, 32.8662, 12.7331, -.6, 201.3, 2.29, 9.3, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 15:28, 39153.64483, 31.07, 8.71, 32.6838, 13.1008, -.6, 193.7, 2.02, 9.46, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 16:28, 39153.68649, 27.54, 8.45, 32.4671, 13.4467, -.6, 184.4, 1.79, 12.12, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 17:28, 39153.72816, 26.63, 8.21, 32.2089, 13.7433, -.6, 170.9, 1.69, 19.74, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
03/12/2007 18:28, 39153.76983, 25.32, 8.03, 32.015, 14.1532, -.6, 163.6, 1.85, 9.61, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308, 1.79E+308
